,hospital_name,state,readmission_ratio,predicted_rate,expected_rate,zip,hhc_count,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
5525,ASPIRUS WAUSAU HOSPITAL,WI,1.0087,4.5,4.4,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5526,ASPIRUS WAUSAU HOSPITAL,WI,0.8749,14.9,17.0,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5527,ASPIRUS WAUSAU HOSPITAL,WI,0.8749,14.9,17.0,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5528,ASPIRUS WAUSAU HOSPITAL,WI,1.0441,21.2,20.3,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5529,ASPIRUS WAUSAU HOSPITAL,WI,1.0441,21.2,20.3,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5530,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,1.0224,17.2,16.8,24651,1,1,1.0,1.0,1.0,1.0,1.0,4.5,94.4,100.0,100.0,100.0,83.3,91.0,98.2,88.8,96.4,86.8,75.3,86.3,73.6,17.0,13.6,2,1
5531,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,0.9288,17.6,19.0,24651,1,1,1.0,1.0,1.0,1.0,1.0,4.5,94.4,100.0,100.0,100.0,83.3,91.0,98.2,88.8,96.4,86.8,75.3,86.3,73.6,17.0,13.6,2,1
5532,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,1.0994,24.5,22.3,24651,1,1,1.0,1.0,1.0,1.0,1.0,4.5,94.4,100.0,100.0,100.0,83.3,91.0,98.2,88.8,96.4,86.8,75.3,86.3,73.6,17.0,13.6,2,1
5533,CLAREMORE INDIAN HOSPITAL,OK,1.0321,15.2,14.7,74017,1,1,1.0,1.0,1.0,1.0,1.0,4.0,99.6,99.7,100.0,100.0,73.9,83.7,98.7,72.1,70.0,75.8,79.0,74.0,65.8,13.4,11.4,2,1
5534,DOCTORS HOSPITAL AT RENAISSANCE,TX,0.9844,23.0,23.4,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5535,DOCTORS HOSPITAL AT RENAISSANCE,TX,1.0421,15.3,14.6,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5536,DOCTORS HOSPITAL AT RENAISSANCE,TX,0.9048,16.7,18.4,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5537,DOCTORS HOSPITAL AT RENAISSANCE,TX,0.9941,16.9,17.0,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5538,DOCTORS HOSPITAL AT RENAISSANCE,TX,0.8434,16.6,19.7,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5539,DOCTORS HOSPITAL AT RENAISSANCE,TX,0.7306,3.9,5.3,78539,8,1,1.0,1.0,1.0,0.75,0.625,2.125,89.525,95.96250000000002,99.3375,94.63749999999999,49.5,43.8375,98.33749999999999,50.425,48.237500000000004,54.7,43.675,40.75,36.8875,14.662499999999998,11.475,0,0
5540,BYRD REGIONAL HOSPITAL,LA,1.3079,23.4,17.9,71446,2,1,1.0,1.0,1.0,0.5,1.0,2.75,94.5,99.55,99.7,99.45,81.9,68.85,98.2,61.45,54.650000000000006,62.900000000000006,54.099999999999994,38.2,54.05,19.15,12.75,2,2
5541,BYRD REGIONAL HOSPITAL,LA,1.0723,21.1,19.7,71446,2,1,1.0,1.0,1.0,0.5,1.0,2.75,94.5,99.55,99.7,99.45,81.9,68.85,98.2,61.45,54.650000000000006,62.900000000000006,54.099999999999994,38.2,54.05,19.15,12.75,2,2
5542,BYRD REGIONAL HOSPITAL,LA,1.0947,23.7,21.7,71446,2,1,1.0,1.0,1.0,0.5,1.0,2.75,94.5,99.55,99.7,99.45,81.9,68.85,98.2,61.45,54.650000000000006,62.900000000000006,54.099999999999994,38.2,54.05,19.15,12.75,2,2
5543,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1339,24.4,21.6,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5544,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1339,24.4,21.6,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5545,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1265,20.4,18.1,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5546,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1265,20.4,18.1,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5547,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.111,21.5,19.4,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5548,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.111,21.5,19.4,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5549,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.218,5.4,4.4,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5550,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.218,5.4,4.4,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5551,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.2356,21.6,17.5,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5552,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.2356,21.6,17.5,23805,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,98.8,99.8,99.8,81.7,85.4,99.6,74.9,77.3,78.1,91.6,84.2,71.8,17.5,13.8,2,2
5553,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1339,24.4,21.6,23834,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
5554,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.1265,20.4,18.1,23834,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
5555,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.111,21.5,19.4,23834,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
5556,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.218,5.4,4.4,23834,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
5557,SOUTHSIDE REGIONAL MEDICAL CENTER,VA,1.2356,21.6,17.5,23834,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,99.9,100.0,99.7,69.7,78.2,99.9,68.1,64.8,62.4,70.2,77.9,57.7,18.2,15.0,2,1
5558,ALLIANCEHEALTH PONCA CITY,OK,1.0074,17.4,17.2,74601,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.1666666666666665,97.39999999999999,97.8,99.36666666666667,98.0,77.83333333333333,84.43333333333332,98.39999999999999,67.96666666666665,65.23333333333333,77.73333333333333,69.3,57.93333333333334,54.36666666666667,14.833333333333334,21.033333333333335,2,1
5559,ALLIANCEHEALTH PONCA CITY,OK,1.0851,5.4,5.0,74601,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.1666666666666665,97.39999999999999,97.8,99.36666666666667,98.0,77.83333333333333,84.43333333333332,98.39999999999999,67.96666666666665,65.23333333333333,77.73333333333333,69.3,57.93333333333334,54.36666666666667,14.833333333333334,21.033333333333335,2,1
5560,ALLIANCEHEALTH PONCA CITY,OK,1.1147,21.1,19.0,74601,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.1666666666666665,97.39999999999999,97.8,99.36666666666667,98.0,77.83333333333333,84.43333333333332,98.39999999999999,67.96666666666665,65.23333333333333,77.73333333333333,69.3,57.93333333333334,54.36666666666667,14.833333333333334,21.033333333333335,2,1
5561,ALLIANCEHEALTH PONCA CITY,OK,1.0074,16.8,16.7,74601,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.1666666666666665,97.39999999999999,97.8,99.36666666666667,98.0,77.83333333333333,84.43333333333332,98.39999999999999,67.96666666666665,65.23333333333333,77.73333333333333,69.3,57.93333333333334,54.36666666666667,14.833333333333334,21.033333333333335,2,1
5562,ALLIANCEHEALTH PONCA CITY,OK,1.0582,15.4,14.5,74601,3,1,1.0,1.0,1.0,0.3333333333333333,1.0,3.1666666666666665,97.39999999999999,97.8,99.36666666666667,98.0,77.83333333333333,84.43333333333332,98.39999999999999,67.96666666666665,65.23333333333333,77.73333333333333,69.3,57.93333333333334,54.36666666666667,14.833333333333334,21.033333333333335,2,1
5563,RHODE ISLAND HOSPITAL,RI,1.0993,24.1,22.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5564,RHODE ISLAND HOSPITAL,RI,1.0993,24.1,22.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5565,RHODE ISLAND HOSPITAL,RI,1.0993,24.1,22.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5566,RHODE ISLAND HOSPITAL,RI,1.0426,21.0,20.1,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5567,RHODE ISLAND HOSPITAL,RI,1.0426,21.0,20.1,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5568,RHODE ISLAND HOSPITAL,RI,1.0426,21.0,20.1,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5569,RHODE ISLAND HOSPITAL,RI,0.897,3.8,4.2,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5570,RHODE ISLAND HOSPITAL,RI,0.897,3.8,4.2,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5571,RHODE ISLAND HOSPITAL,RI,0.897,3.8,4.2,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5572,RHODE ISLAND HOSPITAL,RI,0.9795,16.4,16.8,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5573,RHODE ISLAND HOSPITAL,RI,0.9795,16.4,16.8,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5574,RHODE ISLAND HOSPITAL,RI,0.9795,16.4,16.8,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5575,RHODE ISLAND HOSPITAL,RI,1.0118,15.2,15.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5576,RHODE ISLAND HOSPITAL,RI,1.0118,15.2,15.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5577,RHODE ISLAND HOSPITAL,RI,1.0118,15.2,15.0,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5578,RHODE ISLAND HOSPITAL,RI,0.9472,13.6,14.3,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5579,RHODE ISLAND HOSPITAL,RI,0.9472,13.6,14.3,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5580,RHODE ISLAND HOSPITAL,RI,0.9472,13.6,14.3,2903,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.8,99.9,99.8,99.2,87.3,87.0,97.1,69.0,69.9,70.8,75.8,67.3,53.2,11.5,11.7,2,2
5581,"MERCY HOSPITAL ARDMORE, INC",OK,1.0237,15.8,15.4,73401,3,1,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3.5,95.56666666666666,99.33333333333333,99.96666666666665,99.73333333333335,81.03333333333333,89.83333333333333,100.0,70.10000000000001,65.36666666666666,81.46666666666667,69.73333333333333,68.73333333333333,62.53333333333334,14.299999999999999,15.433333333333335,2,1
5582,"MERCY HOSPITAL ARDMORE, INC",OK,0.9559,20.8,21.8,73401,3,1,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3.5,95.56666666666666,99.33333333333333,99.96666666666665,99.73333333333335,81.03333333333333,89.83333333333333,100.0,70.10000000000001,65.36666666666666,81.46666666666667,69.73333333333333,68.73333333333333,62.53333333333334,14.299999999999999,15.433333333333335,2,1
5583,"MERCY HOSPITAL ARDMORE, INC",OK,0.9912,4.8,4.9,73401,3,1,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3.5,95.56666666666666,99.33333333333333,99.96666666666665,99.73333333333335,81.03333333333333,89.83333333333333,100.0,70.10000000000001,65.36666666666666,81.46666666666667,69.73333333333333,68.73333333333333,62.53333333333334,14.299999999999999,15.433333333333335,2,1
5584,"MERCY HOSPITAL ARDMORE, INC",OK,0.9585,18.8,19.6,73401,3,1,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3.5,95.56666666666666,99.33333333333333,99.96666666666665,99.73333333333335,81.03333333333333,89.83333333333333,100.0,70.10000000000001,65.36666666666666,81.46666666666667,69.73333333333333,68.73333333333333,62.53333333333334,14.299999999999999,15.433333333333335,2,1
5585,"MERCY HOSPITAL ARDMORE, INC",OK,1.0294,17.8,17.3,73401,3,1,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,3.5,95.56666666666666,99.33333333333333,99.96666666666665,99.73333333333335,81.03333333333333,89.83333333333333,100.0,70.10000000000001,65.36666666666666,81.46666666666667,69.73333333333333,68.73333333333333,62.53333333333334,14.299999999999999,15.433333333333335,2,1
5586,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,0.9286,17.4,18.7,75032,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,90.3,99.8,96.4,69.4,81.9,92.6,75.9,74.0,75.0,61.3,68.6,69.4,18.4,11.8,2,2
5587,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,1.0278,19.1,18.6,75032,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,90.3,99.8,96.4,69.4,81.9,92.6,75.9,74.0,75.0,61.3,68.6,69.4,18.4,11.8,2,2
5588,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,0.9753,14.5,14.9,75032,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,90.3,99.8,96.4,69.4,81.9,92.6,75.9,74.0,75.0,61.3,68.6,69.4,18.4,11.8,2,2
5589,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,1.1086,4.6,4.2,75032,1,1,1.0,1.0,1.0,1.0,1.0,3.0,87.2,90.3,99.8,96.4,69.4,81.9,92.6,75.9,74.0,75.0,61.3,68.6,69.4,18.4,11.8,2,2
5590,CHESTER REGIONAL MEDICAL CENTER,SC,1.0269,20.2,19.7,29706,1,1,1.0,1.0,1.0,1.0,1.0,4.5,96.6,99.6,99.8,98.1,76.7,70.4,97.6,78.1,82.4,80.5,92.0,84.0,68.7,19.5,17.7,2,2
5591,CHESTER REGIONAL MEDICAL CENTER,SC,0.9766,14.6,15.0,29706,1,1,1.0,1.0,1.0,1.0,1.0,4.5,96.6,99.6,99.8,98.1,76.7,70.4,97.6,78.1,82.4,80.5,92.0,84.0,68.7,19.5,17.7,2,2
5592,CHESTER REGIONAL MEDICAL CENTER,SC,0.9938,17.5,17.6,29706,1,1,1.0,1.0,1.0,1.0,1.0,4.5,96.6,99.6,99.8,98.1,76.7,70.4,97.6,78.1,82.4,80.5,92.0,84.0,68.7,19.5,17.7,2,2
5593,UNITED HOSPITAL CENTER,WV,0.8578,3.9,4.6,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5594,UNITED HOSPITAL CENTER,WV,0.8578,3.9,4.6,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5595,UNITED HOSPITAL CENTER,WV,0.9496,21.0,22.1,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5596,UNITED HOSPITAL CENTER,WV,0.9496,21.0,22.1,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5597,UNITED HOSPITAL CENTER,WV,1.058,18.9,17.9,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5598,UNITED HOSPITAL CENTER,WV,1.058,18.9,17.9,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5599,UNITED HOSPITAL CENTER,WV,1.1540000000000001,23.5,20.4,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5600,UNITED HOSPITAL CENTER,WV,1.1540000000000001,23.5,20.4,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5601,UNITED HOSPITAL CENTER,WV,1.0906,18.1,16.6,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5602,UNITED HOSPITAL CENTER,WV,1.0906,18.1,16.6,26301,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,99.7,99.7,100.0,62.7,75.1,97.8,84.7,66.5,81.2,78.7,80.5,74.3,17.1,12.5,1,1
5603,SPRINGS MEMORIAL HOSPITAL,SC,1.0838,20.6,19.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5604,SPRINGS MEMORIAL HOSPITAL,SC,1.0838,20.6,19.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5605,SPRINGS MEMORIAL HOSPITAL,SC,1.1158,22.3,20.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5606,SPRINGS MEMORIAL HOSPITAL,SC,1.1158,22.3,20.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5607,SPRINGS MEMORIAL HOSPITAL,SC,1.2567,5.0,4.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5608,SPRINGS MEMORIAL HOSPITAL,SC,1.2567,5.0,4.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5609,SPRINGS MEMORIAL HOSPITAL,SC,0.968,20.8,21.5,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5610,SPRINGS MEMORIAL HOSPITAL,SC,0.968,20.8,21.5,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5611,SPRINGS MEMORIAL HOSPITAL,SC,1.1021,18.7,17.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5612,SPRINGS MEMORIAL HOSPITAL,SC,1.1021,18.7,17.0,29720,1,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,100.0,99.6,98.4,99.1,98.1,100.0,73.5,70.6,76.9,70.6,65.1,68.4,16.0,13.9,1,2
5613,BERGEN REGIONAL MEDICAL CENTER,NJ,0.9344,19.6,21.0,7652,1,1,1.0,1.0,1.0,1.0,1.0,3.5,88.8,96.7,99.6,96.0,69.8,80.1,94.1,78.1,76.6,75.6,75.6,78.8,64.4,14.9,12.1,1,1
5614,BERGEN REGIONAL MEDICAL CENTER,NJ,1.1383,19.3,17.0,7652,1,1,1.0,1.0,1.0,1.0,1.0,3.5,88.8,96.7,99.6,96.0,69.8,80.1,94.1,78.1,76.6,75.6,75.6,78.8,64.4,14.9,12.1,1,1
5615,EVERGREEN MEDICAL CENTER,AL,0.9776,15.6,15.9,36401,1,1,0.0,0.0,0.0,0.0,1.0,2.5,86.9,99.6,100.0,97.4,76.7,90.6,98.2,83.0,56.5,69.3,65.2,40.0,61.3,19.5,7.3,2,2
5616,EVERGREEN MEDICAL CENTER,AL,0.9776,15.6,15.9,36401,1,1,0.0,0.0,0.0,0.0,1.0,2.5,86.9,99.6,100.0,97.4,76.7,90.6,98.2,83.0,56.5,69.3,65.2,40.0,61.3,19.5,7.3,2,2
5617,EVERGREEN MEDICAL CENTER,AL,0.9599,17.4,18.1,36401,1,1,0.0,0.0,0.0,0.0,1.0,2.5,86.9,99.6,100.0,97.4,76.7,90.6,98.2,83.0,56.5,69.3,65.2,40.0,61.3,19.5,7.3,2,2
5618,EVERGREEN MEDICAL CENTER,AL,0.9599,17.4,18.1,36401,1,1,0.0,0.0,0.0,0.0,1.0,2.5,86.9,99.6,100.0,97.4,76.7,90.6,98.2,83.0,56.5,69.3,65.2,40.0,61.3,19.5,7.3,2,2
5619,EVERGREEN MEDICAL CENTER,AL,1.0612,15.8,14.9,36401,1,1,0.0,0.0,0.0,0.0,1.0,2.5,86.9,99.6,100.0,97.4,76.7,90.6,98.2,83.0,56.5,69.3,65.2,40.0,61.3,19.5,7.3,2,2
