,state,name,zip,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
8530,TX,AT HOME HEALTHCARE,75835,True,True,True,True,True,True,2.5,92.9,100.0,100.0,99.3,91.9,93.5,100.0,62.3,57.5,57.7,65.1,53.8,41.8,23.3,4.9,2,2
8531,TX,TEXAS HOME HEALTH SKILLED SERVICES,75766,True,True,True,True,False,True,2.5,93.7,93.6,100.0,96.8,94.3,96.6,100.0,62.9,49.4,69.4,62.2,35.0,38.2,14.2,15.1,2,1
8532,TX,INTERIM HEALTHCARE OF AUSTIN,78752,True,True,True,True,True,True,2.5,93.2,99.5,99.8,98.2,73.0,75.6,100.0,59.2,58.7,66.9,60.7,55.8,49.2,15.8,16.0,1,2
8533,TX,APC HOME HEALTH SERVICES,78550,True,True,True,False,True,True,3.5,98.2,93.8,100.0,100.0,67.0,76.5,98.7,67.3,67.7,73.6,81.1,66.2,60.2,12.0,13.0,2,2
8534,TX,INTEGRACARE OF NORTH EAST TEXAS,75455,True,True,True,True,False,True,3.0,96.3,98.2,98.9,96.3,91.2,95.4,98.0,73.5,60.2,84.1,56.6,60.3,60.8,23.1,18.4,2,2
8535,TX,"INTEGRACARE OF THE PANHANDLE, LLC",79106,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8536,TX,HILL COUNTRY MEMORIAL HOME CARE,78624,True,True,True,True,True,True,3.5,92.2,96.4,99.6,99.2,85.7,89.1,97.6,72.5,69.2,72.2,66.2,69.7,58.3,11.7,14.8,2,1
8537,TX,KINDRED AT HOME,77401,True,True,True,True,True,True,3.0,90.0,98.4,100.0,99.4,84.7,81.1,99.5,69.4,65.6,75.2,69.2,74.1,58.0,13.5,12.8,2,2
8538,TX,KINDRED AT HOME,75206,True,True,True,True,True,True,3.0,92.0,98.0,100.0,97.7,93.2,92.6,99.5,68.9,59.1,75.2,75.7,67.5,57.7,16.8,10.3,2,2
8539,TX,INTERIM HEALTHCARE,78411,True,True,True,True,True,True,3.5,97.7,99.7,100.0,99.5,76.2,74.7,99.3,73.4,68.6,76.8,79.0,62.4,67.7,20.2,10.9,2,2
8540,TX,HOME NURSING AND THERAPY SERVICES,78210,True,True,True,True,True,True,3.0,98.5,99.3,100.0,99.6,72.4,92.6,100.0,64.7,59.4,73.1,72.5,63.6,55.9,19.0,9.7,1,2
8541,TX,GENTIVA HEALTH SERVICES,77338,True,True,True,True,True,True,4.5,98.6,99.6,100.0,99.9,87.8,88.4,100.0,82.1,71.0,90.6,79.2,85.6,72.9,17.0,12.5,2,2
8542,TX,PROVIDENCE HOME CARE,76712,True,True,True,True,True,True,3.5,92.4,99.6,100.0,99.9,81.8,81.3,100.0,68.5,62.6,76.5,78.3,70.4,62.1,15.6,11.9,2,2
8543,TX,CAPROCK HOME HEALTH SERVICES INC,79102,True,True,True,True,True,True,3.5,94.0,98.5,100.0,100.0,82.9,86.9,100.0,66.8,62.5,76.3,74.5,65.9,55.4,8.9,11.6,2,2
8544,TX,CAPROCK HOME HEALTH SERVICES INC,79602,True,True,True,True,True,True,2.5,97.1,97.8,99.0,92.4,79.9,88.9,100.0,57.4,55.4,62.0,37.0,46.6,43.4,16.5,10.7,2,2
8545,TX,CAPROCK HOME HEALTH SERVICES INC,79935,True,True,True,False,False,True,2.0,88.3,100.0,100.0,100.0,79.1,86.4,100.0,48.1,42.1,36.5,37.3,42.2,36.6,22.2,5.9,2,2
8546,TX,CMV HOME HEALTH LLC,78041,True,False,True,False,False,False,1.5,82.0,91.7,100.0,98.0,,,96.8,,34.5,,22.8,32.3,39.2,12.7,10.1,0,0
8547,TX,SCOTT & WHITE HOMECARE AT HILLCREST,76708,True,True,True,True,True,True,3.0,87.4,91.6,99.5,98.6,85.5,93.3,98.3,71.6,66.9,79.9,77.6,81.5,73.1,18.2,13.3,2,1
8548,TX,CHILDRESS REGIONAL MEDICAL CENTER HOME HEALTH SERV,79201,True,True,True,True,True,True,4.0,96.8,97.9,100.0,94.7,83.6,90.5,93.7,74.1,75.5,83.6,83.9,75.3,53.6,13.4,11.3,2,2
8549,TX,THE MEDICAL TEAM INC,78216,True,True,True,True,True,True,2.5,97.6,97.5,100.0,100.0,88.5,87.4,96.9,48.0,46.8,55.0,49.4,65.4,51.5,14.8,8.9,2,1
8550,TX,NTMC HOME HEALTH,76240,True,True,True,True,True,False,4.0,99.6,97.8,100.0,99.6,78.3,88.4,100.0,76.0,54.3,86.4,87.0,85.7,50.1,19.2,5.7,2,3
8551,TX,CROSSROADS HOME HEALTH,77904,True,True,True,True,False,False,5.0,96.6,100.0,99.9,98.1,99.3,99.1,100.0,88.4,98.4,96.7,98.5,97.0,89.5,20.0,14.1,2,1
8552,TX,STANDARDS HOME HEALTH,78602,True,True,True,True,True,False,3.0,95.4,99.2,100.0,99.9,79.1,87.5,98.6,70.6,60.5,77.3,68.9,66.7,60.6,19.5,12.0,1,1
8553,TX,JORDAN HEALTH SERVICES,75457,True,True,True,True,True,True,2.0,89.1,86.8,97.5,98.2,67.6,79.2,86.8,58.6,50.3,62.1,53.4,43.7,43.6,15.1,16.2,1,1
8554,TX,KINDRED AT HOME,79925,True,True,True,True,True,True,4.0,92.8,98.8,100.0,99.4,83.2,91.3,100.0,76.7,71.0,79.8,76.8,73.0,73.3,12.6,7.5,2,2
8555,TX,"CALVERT  HOME HEALTH CARE, LTD",79072,True,True,True,True,True,True,4.0,98.6,98.9,100.0,100.0,74.9,77.0,100.0,83.2,80.7,84.9,83.6,76.8,69.3,23.7,10.1,2,2
8556,TX,NURSES UNLIMITED INC,79762,True,True,True,True,True,True,5.0,99.8,100.0,100.0,100.0,90.9,92.4,100.0,79.8,83.2,87.6,87.6,88.9,74.0,16.9,13.6,2,1
8557,TX,PATHFINDER HOME HEALTH,78411,True,True,True,True,True,True,2.5,97.3,,98.9,96.2,67.5,63.7,97.9,63.7,56.6,72.0,45.8,71.4,50.3,15.4,14.4,2,2
8558,TX,"STAT HOME HEALTH HOUSTON BELLAIRE, LLC",77584,True,True,True,True,True,True,2.5,87.8,92.9,98.7,92.8,77.4,86.5,94.7,64.9,59.1,67.7,64.3,57.8,61.6,16.8,11.0,1,2
8559,TX,CAPROCK HOME HEALTH SERVICES INC,79423,True,True,True,True,True,True,2.0,95.7,99.1,100.0,100.0,75.5,87.8,99.4,47.3,42.0,46.9,47.1,33.5,38.6,22.7,16.6,2,2
8560,TX,BLUEBONNET HOME HEALTH & HOSPICE COMPANY,79095,True,True,False,False,False,True,2.5,98.6,100.0,100.0,100.0,57.9,72.2,89.7,54.3,42.7,62.6,49.3,50.4,67.3,16.4,18.4,0,0
8561,TX,SCOTT AND WHITE HOME CARE AGENCY,76503,True,True,True,True,True,True,2.0,76.6,83.9,99.7,99.8,74.7,91.6,92.7,64.8,57.9,70.0,61.8,73.9,63.7,17.6,9.3,2,1
8562,TX,ACCOLADE HOME CARE,79106,True,True,True,True,True,True,3.0,99.5,99.4,99.9,99.5,82.8,89.9,96.2,66.9,60.4,73.5,67.7,56.8,59.9,18.8,11.0,2,2
8563,TX,ABILENE HOME HEALTH PROFESSIONAL CARE INC,79605,True,True,True,True,False,True,4.5,93.3,100.0,100.0,100.0,66.1,63.5,,80.9,79.7,82.2,97.9,76.8,,9.4,7.4,2,2
8564,TX,ROADRUNNER HOMECARE,79226,True,True,False,True,False,True,3.5,97.2,87.5,100.0,100.0,84.9,79.8,86.7,74.8,70.3,78.4,88.1,66.0,49.8,10.1,18.3,2,2
8565,TX,DFW HOME HEALTH,76104,True,True,True,True,True,True,5.0,98.1,99.8,100.0,98.9,91.9,89.2,99.5,81.1,80.8,87.4,88.7,84.1,76.4,14.7,12.7,3,1
8566,TX,REAL HOME HEALTH CARE INC,78332,True,False,False,False,False,True,,97.6,100.0,100.0,97.6,64.3,92.3,,,,,,,,,,0,0
8567,TX,HEREFORD REGIONAL MEDICAL CENTER HOME CARE,79045,True,True,True,True,False,True,2.5,88.0,96.0,99.3,99.4,71.8,68.8,100.0,61.3,53.8,63.0,73.3,56.2,47.3,17.3,15.9,2,2
8568,TX,CEDAR LAKE HOME HEALTH AND HOSPICE,75148,True,True,True,True,True,True,3.5,97.7,96.3,99.5,98.1,70.9,79.6,93.4,77.7,68.0,82.0,71.6,72.9,67.3,14.8,18.1,2,2
8569,TX,MAYS HOME HEALTH OF PARIS TX LLC,75460,True,True,True,False,True,True,5.0,98.5,100.0,100.0,100.0,86.9,66.1,100.0,83.9,77.8,88.4,88.8,79.0,73.1,14.7,15.3,2,2
8570,TX,KINDRED AT HOME,79106,True,True,True,True,True,True,4.5,97.9,99.9,100.0,99.1,93.3,94.2,100.0,80.3,69.2,86.4,78.2,74.7,64.8,18.6,8.2,2,2
8571,TX,PERMIAN REGIONAL MEDICAL CENTER HOME HEALTH,79714,True,True,True,True,True,True,2.5,90.2,,99.3,,53.0,76.0,93.3,74.8,50.8,72.7,75.9,64.2,68.9,15.1,12.6,2,2
8572,TX,MEMORIAL HOSPITAL HOME HEALTH AGENCY,78629,True,True,True,True,True,True,3.0,95.6,99.2,100.0,97.1,78.9,82.9,98.9,66.5,65.8,74.9,73.5,55.9,53.6,22.2,14.7,2,2
8573,TX,OCHILTREE GENERAL HOSPITAL HOME HEALTH CARE DEPART,79070,True,True,False,True,True,True,2.5,93.9,96.2,100.0,98.8,51.7,65.8,95.0,67.2,53.5,61.6,72.8,66.0,63.6,21.3,11.0,2,2
8574,TX,CARE HOME HEALTH SERVICES,78861,True,True,False,False,False,True,3.5,87.2,97.3,100.0,96.3,74.8,69.4,99.0,84.8,73.0,95.4,65.8,71.5,78.0,18.7,15.5,2,2
8575,TX,SHANNON HOME HEALTH SERVICES,76905,True,True,False,True,True,True,3.5,94.6,88.4,99.0,96.0,85.3,92.1,92.3,75.3,68.7,81.0,74.5,78.0,65.1,19.8,10.2,2,2
8576,TX,TMC HOME HEALTH,75020,True,True,True,True,True,True,3.0,91.6,98.8,99.3,99.7,82.6,88.3,98.2,68.8,66.7,72.8,59.6,70.5,58.1,13.6,15.6,2,1
8577,TX,COGDELL HOME HEALTH AND HOSPICE,79549,True,True,False,True,False,True,2.0,90.0,99.2,100.0,99.2,80.3,78.3,87.8,59.6,55.3,59.7,56.3,50.6,50.5,20.7,13.9,1,2
8578,TX,HILL COUNTRY HOME HEALTH,78681,True,True,True,True,True,True,3.5,94.6,100.0,99.9,99.6,95.4,70.9,93.9,75.7,68.0,70.5,59.3,57.3,58.2,15.3,13.7,2,1
8579,TX,HENDRICK HOUSECALLS,79601,True,True,True,True,True,True,3.0,92.4,90.9,99.6,98.7,82.1,76.7,89.6,68.6,67.2,71.3,63.0,71.0,57.2,16.5,16.2,1,1
8580,TX,HEALTH AT HOME,75254,True,True,True,True,False,True,4.0,92.4,100.0,100.0,100.0,89.1,94.6,86.1,76.3,69.8,79.4,80.7,69.3,82.7,13.9,13.6,0,0
8581,TX,CORYELL MEMORIAL HOSPITAL HOME HEALTH CARE SERVICE,76528,True,True,False,False,True,True,2.0,93.7,92.7,100.0,100.0,77.7,83.9,98.7,58.7,53.8,57.6,53.5,60.4,48.5,13.6,7.0,2,2
8582,TX,GOODALL-WITCHER HOME HEALTH AGENCY,76634,True,True,True,True,False,False,3.0,100.0,99.3,100.0,100.0,76.8,96.1,100.0,57.9,54.3,71.9,54.1,67.2,48.5,7.6,14.6,2,2
8583,TX,GOOD SHEPHERD HOMECARE,75605,True,True,True,True,True,True,5.0,98.4,99.8,100.0,99.6,92.1,88.5,100.0,83.0,82.3,92.1,98.7,91.1,82.6,20.2,18.6,1,2
8584,TX,NORTHEAST MEDICAL CENTER HOMEHEALTH,75418,True,True,True,True,True,True,2.0,95.9,95.7,99.7,98.1,72.7,61.3,97.9,61.2,51.0,67.5,40.4,33.4,46.4,17.4,12.2,2,2
8585,TX,CUERO COMMUNITY HOSPITAL HOME HEALTH AGENCY,77954,True,True,True,True,False,False,4.0,99.4,99.4,100.0,100.0,76.4,78.7,98.3,73.6,67.8,82.9,79.4,86.4,59.2,21.5,18.7,1,1
8586,TX,HEALTH AT HOME,75251,True,True,True,True,True,True,4.0,93.2,97.7,100.0,97.7,96.4,97.7,,80.6,68.7,85.1,73.1,74.7,76.9,,,0,0
8587,TX,WESLEYAN HOME HEALTH,78626,True,True,True,True,True,True,2.5,93.2,94.2,100.0,97.5,80.3,87.6,97.6,63.5,56.9,69.0,56.8,67.7,50.3,12.5,16.5,2,2
8588,TX,COMMUNITY ACTION HOME HEALTH,79336,True,True,True,False,False,False,,,,,,,,,,,,,,,,,0,0
8589,TX,CHRISTUS ST MICHAEL HOME HEALTH ATLANTA,75551,True,True,True,True,True,True,3.5,94.3,98.9,99.7,100.0,82.0,84.0,100.0,69.4,66.7,71.2,74.9,63.3,54.8,10.8,17.4,2,1
8590,TX,MEMORIAL HERMANN HOME HEALTH,77477,True,True,True,True,True,True,3.5,88.7,99.6,99.5,96.6,81.6,88.3,97.4,72.9,68.0,76.6,78.4,78.3,64.1,14.7,13.8,2,1
8591,TX,DIVERSIFIED HEALTH CARE SYSTEMS INC,77085,True,True,True,True,True,True,,,94.1,96.9,85.3,33.3,38.2,,,,,,,,,,0,0
8592,TX,CALHOUN HOME HEALTH LLC,77979,True,True,True,True,False,True,3.0,95.4,98.8,99.0,99.7,88.5,93.1,99.3,68.1,73.8,80.7,54.4,51.3,54.3,20.1,16.3,2,2
8593,TX,BALLINGER HOME HEALTH INC,76821,True,True,True,True,True,True,1.5,76.8,89.9,99.5,94.6,33.3,33.3,96.3,67.4,43.6,67.4,49.8,52.6,59.5,18.9,9.3,2,2
8594,TX,CHRISTUS VNA HOMECARE SAN ANTONIO,78228,True,True,True,True,True,True,4.0,96.0,99.7,99.6,98.0,86.8,92.1,98.2,75.2,76.4,83.6,73.1,78.2,70.3,15.9,11.1,2,1
8595,TX,ANGELS CARE HOME HEALTH,76234,True,True,True,True,True,True,4.0,94.4,99.7,99.6,94.9,77.3,89.1,98.6,79.4,77.3,82.7,76.7,74.6,66.2,17.3,12.9,1,2
8596,TX,ENCOMPASS HOME HEALTH OF NORTHEAST TEXAS,75013,True,True,True,True,True,True,3.5,97.7,99.2,100.0,99.9,76.9,78.7,98.8,68.5,66.3,73.9,72.4,70.2,60.8,16.6,12.0,2,1
8597,TX,NOBLECARE HOME HEALTH SERVICES INC,75041,True,True,True,True,True,True,3.0,100.0,100.0,100.0,100.0,71.4,88.0,100.0,55.6,60.2,57.0,58.6,47.5,42.1,10.3,18.3,3,2
8598,TX,FERRELL HOMECARE LLC,75115,True,True,True,True,True,True,,97.1,97.5,100.0,100.0,23.3,45.0,,,,,,,,11.2,,0,0
8599,TX,ABUNDANT HOME HEALTH LLC,76006,True,True,True,True,True,True,3.5,93.5,95.6,99.6,88.2,59.0,59.3,98.8,89.0,69.4,85.3,50.5,76.7,80.9,13.0,13.6,2,1
8600,TX,LIFELINE HEALTHCARE SERVICES INC,75002,True,True,True,True,True,True,,96.8,96.8,100.0,100.0,96.4,96.8,,,,,,,,,,0,0
8601,TX,ST JUDE HOME HEALTH,78539,True,True,True,True,True,True,2.0,93.1,,100.0,100.0,35.0,53.1,,64.2,62.5,64.8,39.3,39.3,34.5,13.3,6.9,2,2
8602,TX,GLORIOUS HOME HEALTH CARE INC,75088,True,True,True,True,True,True,,94.1,100.0,100.0,100.0,53.1,100.0,,,,,,,,,,0,0
8603,TX,MAXIMACARE LLC,75007,True,True,True,True,True,True,1.5,81.6,89.7,100.0,96.6,61.7,73.8,92.7,55.2,46.2,53.1,39.2,35.5,46.3,19.8,9.4,0,0
8604,TX,HEALTHCARE RESOURCES,76011,True,True,True,True,True,True,2.0,97.3,90.0,99.2,99.6,68.5,89.7,83.3,55.4,46.0,43.5,33.5,28.9,49.0,15.6,12.3,2,2
8605,TX,CANDID HOME HEALTH CARE SERVICES,75247,True,True,True,True,True,True,2.0,,95.3,98.6,98.9,83.0,98.9,95.1,54.4,,51.9,77.6,63.8,53.3,,,0,0
8606,TX,HOME HEALTH PROFESSIONALS DALLAS,75206,True,True,True,True,True,True,4.0,93.4,99.2,99.5,100.0,69.7,80.5,97.6,78.9,73.6,84.4,90.8,87.2,81.5,13.4,7.4,2,2
8607,TX,AVIDA CARE SERVICES LLC,77054,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8608,TX,JOINT HEALTH CARE SERVICES INC,77054,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8609,TX,TRINITY HOME HEALTH SERVICES,77036,True,True,True,True,True,False,,,,,,,,,,,,,,,,,0,0
8610,TX,DELTA HOME HEALTH CARE,75218,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8611,TX,OSOLIFE HOME HEALTH SERVICES INC,76021,True,True,True,False,True,True,,,,,,,,,,,,,,,,,0,0
8612,TX,ACCOLADE HOME CARE,78664,True,True,True,True,True,True,3.0,97.6,99.3,100.0,98.6,85.1,93.8,92.0,66.6,54.8,67.6,56.3,60.2,53.6,15.1,11.4,2,2
8613,TX,ESSENTIAL HOME HEALTH,79415,True,True,True,True,True,True,3.0,98.3,98.6,100.0,98.2,63.6,64.3,99.3,64.6,63.4,78.5,58.9,67.4,73.7,21.8,17.2,2,2
8614,TX,TOTAL PATIENT CARE HOME HEALTH,75013,True,True,True,True,True,True,4.0,96.1,99.2,99.7,98.0,85.8,88.7,98.8,73.2,71.8,79.8,79.1,81.2,67.2,16.0,12.1,1,1
8615,TX,SABINE NECHES HOME HEALTH,77611,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8616,TX,BLESSED HEALTHCARE INC,77477,True,True,True,True,True,False,2.0,98.1,96.2,100.0,98.1,23.7,18.9,97.7,58.9,41.3,63.2,42.3,28.2,68.5,14.0,11.1,0,0
8617,TX,NURTURING HOME HEALTHCARE AGENCY  INC,77083,True,True,True,True,True,True,,77.1,100.0,100.0,,28.6,83.3,,,,,,,,,,0,0
8618,TX,CHARISMA HOME HEALTHCARE,75104,True,True,True,True,True,True,,90.9,,,,,77.3,,,,,21.6,,,,,0,0
8619,TX,PARADIGM HOMECARE,75701,True,True,True,True,True,True,5.0,98.7,100.0,100.0,99.9,84.9,93.0,100.0,79.8,75.0,89.2,85.4,80.7,73.1,13.2,12.5,2,1
8620,TX,ACCEL AT HOME,75605,True,True,True,True,True,False,3.5,93.9,97.4,99.3,97.7,82.0,84.3,99.3,71.9,67.0,84.1,76.0,76.3,72.4,18.1,12.3,2,2
8621,TX,PREMIER HOME CARE AND REHAB / PREMIER HOSPICE,75460,True,True,True,True,True,True,,73.0,94.9,,91.9,66.7,89.7,,,,,,,,,,0,0
8622,TX,FIRST IN CARE HOME HEALTH,77327,True,True,True,True,True,True,2.5,98.2,99.5,100.0,99.5,74.1,84.3,97.8,60.0,54.3,56.9,50.5,46.3,38.7,20.8,12.3,2,2
8623,TX,CHILDRENS HOME HEALTHCARE OF AMARILLO,79102,True,True,True,True,False,False,,,,,,,,,,,,,,,,,0,0
8624,TX,VITAL CARE HOME HEALTH,79936,True,True,True,True,True,True,2.5,89.5,98.2,100.0,100.0,72.9,50.9,97.9,72.8,61.1,60.7,70.5,54.9,56.0,13.0,7.8,0,0
8625,TX,ANEW HEALTHCARE INC,78228,True,True,True,True,True,True,1.5,79.0,99.4,99.6,100.0,48.2,53.8,100.0,51.1,49.4,64.1,56.1,31.8,38.2,20.9,11.0,2,2
8626,TX,WORLD HEALTH SERVICES INC,77081,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8627,TX,ABSOLUTELY ANGELS INC,76258,True,True,True,True,True,True,2.0,88.4,98.2,100.0,99.1,79.5,92.0,95.3,60.1,65.1,55.1,36.9,42.0,38.2,18.3,13.6,2,2
8628,TX,ESSENTIAL HOME CARE INC,78504,True,True,True,True,True,False,2.0,92.7,83.3,100.0,100.0,61.0,64.8,97.0,,37.8,,,,,9.7,10.5,0,0
8629,TX,NAAMAN PRIMARY HOME HEALTH CARE INC,76011,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8630,TX,EMPATHY HEALTH CARE INC,77074,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8631,TX,A MED HOME HEALTH,77627,True,True,True,True,True,True,2.0,90.5,99.5,100.0,99.8,72.9,80.9,96.3,44.4,39.4,43.9,39.4,30.3,34.7,16.4,13.0,2,2
8632,TX,UPHILL HOME HEALTH INC,77036,True,True,True,True,True,True,2.0,98.2,98.2,100.0,100.0,,36.8,,46.7,,,,29.3,24.7,11.9,9.2,0,0
8633,TX,COMMUNITY HEALTHCARE SERVICES,79922,True,True,True,True,True,True,2.0,93.2,98.6,97.1,95.7,53.2,86.1,100.0,32.2,,,,27.8,,21.1,10.0,0,0
8634,TX,BAYLOR INSTITUTE FOR REHABILITATION HOME HEALTH SE,75028,True,True,True,True,False,True,2.5,88.5,96.5,100.0,95.5,77.1,80.3,96.7,67.3,63.4,72.4,65.8,67.2,56.3,16.3,12.1,2,1
8635,TX,ALPHA HALOBET HEALTH CARE SERVICES INC,77036,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8636,TX,RENEW HOME HEALTH,76104,True,True,True,True,True,True,3.5,96.8,98.4,99.9,99.8,80.2,84.8,99.1,74.4,76.6,75.9,71.1,70.4,55.9,17.8,13.1,2,1
8637,TX,OPTIMAL COMMUNITY SUPPORT SERVICES,77054,True,True,True,True,True,True,,,83.3,100.0,96.7,,76.7,,,,,,,,,,0,0
8638,TX,RAPHA HOME HEALTH CARE INC,77477,True,True,True,True,True,False,,,,,,,,,,,,,,,,,0,0
8639,TX,GRACES TLC HOME INC,77477,True,True,True,True,True,True,2.5,100.0,100.0,100.0,100.0,36.0,96.4,100.0,51.2,32.5,44.7,82.1,,21.8,16.2,8.8,0,0
8640,TX,PLATINUM HOME HEALTH INC,77014,True,True,True,True,True,True,2.0,95.9,84.9,99.6,99.0,79.3,94.0,82.8,54.7,43.5,52.1,25.8,30.0,39.2,19.2,9.9,2,2
8641,TX,SALDIVAR HOME HEALTH INC,78332,True,True,True,True,True,True,2.0,92.5,95.8,100.0,98.1,28.9,43.4,99.2,56.2,42.3,47.0,35.4,29.1,28.2,8.1,10.5,2,2
8642,TX,NORTH HOME HEALTHCARE LLC,77477,True,True,True,True,True,True,3.5,98.9,100.0,100.0,100.0,83.0,83.7,100.0,61.1,55.2,72.3,77.0,50.7,62.3,13.1,12.9,2,2
8643,TX,TRADITIONAL HEALTHCARE SERVICES,75146,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8644,TX,HUMANA AT HOME DALLAS INC,75080,True,True,True,True,True,True,3.5,95.8,98.1,99.8,98.9,84.7,74.3,97.9,71.2,70.6,79.4,69.3,68.7,64.6,8.6,3.7,2,2
8645,TX,BELLCOA HOME HEALTH SERVICE  INC,78752,True,True,True,True,True,True,2.0,88.5,100.0,100.0,100.0,69.6,72.1,100.0,43.0,33.4,39.3,38.2,34.4,18.3,13.1,22.4,0,0
8646,TX,NEW HEIGHTS HEALTHCARE AGENCY,75207,True,True,True,True,True,True,1.5,,98.0,,,43.2,54.0,96.7,37.6,,40.7,40.7,33.3,41.2,9.2,11.6,0,0
8647,TX,UNITED HOME CARE,78332,True,True,True,True,True,True,1.5,80.6,98.4,100.0,93.5,48.3,63.3,100.0,39.4,38.5,48.8,,17.1,14.5,9.6,10.0,0,0
8648,TX,HEALTH SOLUTIONS HOME HEALTH,77339,True,True,True,True,True,True,1.5,77.4,99.6,100.0,98.9,46.5,82.9,100.0,38.0,40.0,46.0,37.7,26.9,30.9,,16.0,2,2
8649,TX,PROFICIENT HOME HEALTH CARE SERVICES INC,75150,True,True,True,False,True,True,3.5,74.5,100.0,98.5,95.9,81.7,84.7,97.4,69.0,63.9,98.1,94.0,61.0,76.5,17.5,10.9,0,0
8650,TX,TRADITIONS HEALTH CARE,77845,True,True,True,True,True,True,2.0,87.6,,96.7,87.6,82.4,92.9,89.6,65.1,56.7,72.4,59.9,58.0,55.1,18.6,15.2,2,1
8651,TX,MARSHALL HOMECARE AND HOSPICE,75670,True,True,True,True,True,True,2.0,84.6,97.1,100.0,100.0,80.8,92.3,95.6,63.9,34.0,41.7,24.4,16.9,43.0,11.7,18.7,2,2
8652,TX,RNS HOME CARE,78501,True,True,True,True,False,False,1.5,89.2,97.3,96.9,97.3,38.2,43.2,100.0,49.4,39.1,53.1,35.7,37.5,37.7,,,0,0
8653,TX,NEW MISSION HOME CARE,79836,True,True,True,True,True,True,,,,,,,,,,,,,,,16.2,10.8,2,2
8654,TX,JORDAN HEALTH SERVICES,77304,True,True,True,True,True,True,3.0,96.7,,100.0,96.9,65.1,56.0,96.4,73.9,56.4,78.4,67.2,67.1,56.8,15.1,12.2,2,2
8655,TX,ADVOCATE HOME HEALTHCARE SERVICES INC,75081,True,True,True,True,True,True,2.0,85.7,95.7,100.0,98.6,62.3,75.0,100.0,70.5,52.4,61.0,52.4,48.8,52.7,,,0,0
8656,TX,PULSE HOMECARE,77706,True,True,False,True,True,True,2.5,99.4,98.3,100.0,97.7,58.3,63.0,97.3,63.8,53.0,66.5,64.1,47.5,45.8,14.6,14.4,0,0
8657,TX,CHRYSOLYTE HEALTH SERVICES,77099,True,True,False,True,True,False,4.0,100.0,100.0,100.0,100.0,60.5,51.2,100.0,46.9,100.0,66.3,91.4,83.0,37.3,,,0,0
8658,TX,A HEALING TOUCH HOME HEALTH,78596,True,True,True,True,True,True,4.0,96.4,97.9,100.0,100.0,89.5,90.9,94.3,80.9,70.7,87.9,84.8,80.7,74.6,19.4,9.8,2,2
8659,TX,PATIENCE HOME HEALTH CARE,78249,True,True,True,True,True,True,2.0,95.5,98.8,98.9,98.8,56.5,57.4,98.0,58.3,53.9,56.6,45.1,43.3,48.9,11.5,6.8,2,2
8660,TX,CARTER HEALTHCARE,78130,True,True,True,True,True,False,5.0,91.0,99.9,99.9,100.0,93.4,98.6,100.0,92.7,81.7,100.0,96.3,84.1,91.4,13.5,12.7,2,1
8661,TX,NURSES CARE HOME SERVICES,79936,True,True,True,True,True,True,2.0,86.7,98.1,99.7,94.5,45.9,45.8,99.4,55.5,44.3,55.3,55.5,52.4,37.7,15.2,14.8,2,2
8662,TX,CARING HOME HEALTH INC,75182,True,True,True,True,True,True,,,,,,,,,,,,,,,,,0,0
8663,TX,CATALYST HEALTH SERVICES INC,77008,True,True,True,True,True,False,,,,,,,,,,,,,,,,,0,0
8664,TX,D LIFE HEALTHCARE SERVICES INC,77450,True,True,True,True,True,True,,90.0,100.0,,100.0,,55.0,,,,,,,,,,0,0
8665,TX,NEW CREATION CARE INC,77072,True,True,True,True,True,True,5.0,100.0,100.0,,96.9,100.0,95.0,,95.1,77.6,88.2,84.3,80.6,85.8,,,0,0
8666,TX,MOTHERWELL HOME HEALTH PROFESSIONALS,75961,True,True,True,False,False,True,,90.6,96.9,100.0,100.0,23.1,68.8,,,,,,,,,,2,2
8667,TX,COMPLETECARE HOME HEALTH AND HOSPICE,78212,True,True,True,True,True,True,3.0,97.0,98.4,100.0,97.9,73.3,72.5,100.0,65.9,61.6,73.4,77.2,66.1,56.1,15.4,12.6,2,2
8668,TX,AT HOME HEALTHCARE,75652,True,True,True,True,True,True,2.0,83.0,98.8,99.4,98.2,61.5,83.8,97.6,64.9,56.0,63.0,48.7,39.4,54.0,16.1,17.8,2,1
8669,TX,MAGNET HEALTH CARE SERVICES INC,77388,True,True,True,True,True,False,,,,,,,,,,,,,,,,,0,0
