,state,cms_number,name,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
7050,TX,679177,CONSOLIDATED FIRST CHOICE HOME HEALTH INC,True,True,True,True,True,True,2.0,93.7,96.1,99.1,96.9,26.9,43.3,67.0,40.6,32.8,38.9,33.0,34.9,38.4,6.2,8.3,0,0
7051,TX,679179,CRITERION HEALTH CARE INC,True,True,True,True,True,True,3.0,94.9,98.7,100.0,100.0,75.0,88.6,100.0,58.1,60.5,63.0,80.4,61.5,47.2,14.3,10.7,2,2
7052,TX,679180,ALPHA HOME NURSES,True,True,True,True,False,True,3.5,96.2,99.0,100.0,100.0,60.5,77.9,96.6,75.4,63.4,66.6,70.0,84.9,33.5,13.4,15.6,2,2
7053,TX,679181,VALLEY CARE HOME HEALTH SERVICES LLC,True,True,True,False,True,True,3.0,85.1,100.0,100.0,100.0,49.1,62.7,100.0,80.8,64.1,63.9,59.6,72.7,70.4,15.8,4.3,0,0
7054,TX,679184,ENCOMPASS HOME HEALTH OF WEST TEXAS,True,True,True,True,True,True,3.5,96.8,98.0,100.0,99.9,71.3,80.7,97.8,75.6,67.5,80.6,77.3,73.9,69.9,15.0,13.8,2,1
7055,TX,679186,YOUR QUALITY HEALTH CARE INC,True,True,True,True,True,True,3.5,98.9,100.0,100.0,98.9,66.7,77.9,97.6,69.3,81.2,78.5,64.9,70.5,62.0,18.0,15.8,2,2
7056,TX,679187,ALLSTAR HOME HEALTH AGENCY INC,True,True,True,True,True,False,2.5,97.8,100.0,100.0,93.6,51.3,74.8,90.9,67.1,42.6,34.4,32.8,36.2,23.3,11.3,12.3,0,0
7057,TX,679189,TEXAS HOME HEALTH SKILLED SERVICES,True,True,True,True,True,True,5.0,99.7,99.9,100.0,99.6,98.3,99.2,100.0,83.1,75.5,87.9,89.6,83.3,78.2,15.9,15.5,2,1
7058,TX,679191,GOOD SAMARITAN HOME HEALTH AGENCY,True,True,True,True,True,True,3.0,83.8,99.1,100.0,100.0,97.8,99.1,100.0,64.6,51.8,74.8,77.9,68.3,36.6,15.9,15.1,0,0
7059,TX,679193,KINDER HEARTS HOME HEALTH,True,True,True,True,True,True,3.5,96.0,97.5,100.0,99.3,81.3,83.3,96.1,76.6,71.5,79.2,68.6,74.0,64.7,15.5,9.9,3,2
7060,TX,679195,"HOUSTON TOTAL HOME CARE, INC.",True,True,True,True,True,True,2.0,94.0,98.8,98.6,99.4,66.7,92.0,100.0,41.8,29.5,45.4,46.9,39.7,27.5,14.7,11.5,2,2
7061,TX,679196,"ANGELUS HEALTH SERVICES, INC.",True,True,True,True,True,True,4.0,88.8,100.0,100.0,100.0,87.7,90.6,100.0,78.3,77.8,77.2,88.3,61.0,88.5,18.1,16.4,1,2
7062,TX,679197,OMNI HOME HEALTH CARE,True,True,True,True,True,True,4.5,98.6,95.9,99.2,100.0,88.5,91.0,98.6,98.3,75.6,100.0,95.0,88.6,77.7,24.5,17.4,0,0
7063,TX,679200,TEXAS HOME HEALTH SKILLED SERVICES,True,True,True,True,True,True,5.0,98.9,98.6,99.6,99.1,92.5,92.8,98.8,86.0,80.1,93.3,85.9,85.0,82.6,13.7,14.1,2,2
7064,TX,679201,MS HEALTH CARE INC,True,True,True,True,True,False,1.5,95.0,95.6,99.3,100.0,21.7,21.1,95.9,37.0,40.1,36.8,27.6,12.3,37.9,14.9,15.0,0,0
7065,TX,679204,ADVANCED REHABTRUST HOME HEALTH,True,True,True,True,True,True,3.5,96.2,98.9,100.0,99.8,84.3,90.7,98.4,66.1,68.3,77.0,70.8,74.6,57.4,19.7,9.7,2,2
7066,TX,679221,JORDAN HEALTH SERVICES,True,True,True,True,True,True,2.0,83.8,100.0,95.1,95.9,82.8,86.2,100.0,60.4,56.7,58.3,57.2,43.5,40.3,21.9,5.6,2,2
7067,TX,679222,HOMECARE SOLUTIONS OF EAST TEXAS INC,True,True,True,True,True,True,2.0,90.4,30.6,100.0,98.4,74.5,73.4,22.9,71.6,61.5,65.8,41.9,44.5,42.7,22.2,14.0,2,2
7068,TX,679211,INTREPID USA HEALTHCARE SERVICES,True,True,True,True,False,True,4.0,99.2,99.2,99.6,100.0,79.6,91.5,98.9,75.9,69.8,86.6,84.2,81.7,80.0,21.8,10.7,2,1
7069,TX,679215,EXCEL HOME HEALTH SERVICES LLC,True,True,True,True,True,True,2.5,93.3,96.0,100.0,100.0,77.6,79.2,91.9,62.9,55.7,63.3,61.7,51.0,43.8,17.2,29.0,0,0
7070,TX,679216,CATHY HOME CARE LTD,True,True,True,True,True,False,3.5,100.0,99.2,100.0,100.0,84.0,100.0,100.0,66.0,59.5,78.5,37.2,42.4,55.2,5.4,13.2,2,2
7071,TX,679217,MATRIX HOME HEALTH SERVICES,True,True,True,True,True,True,2.5,90.7,99.1,100.0,99.1,72.3,84.8,97.3,64.5,60.8,79.1,72.9,61.0,55.4,18.1,9.5,2,2
7072,TX,679218,HEALTH QUEST HOME HEALTH INC,True,True,True,True,True,True,4.0,99.4,99.4,95.2,100.0,89.9,100.0,100.0,78.6,69.8,77.5,89.4,81.8,47.7,17.8,14.5,2,2
7073,TX,679220,YOAKUM COUNTY HOSPITAL HOME HEALTH,True,True,False,True,False,True,2.0,77.6,82.7,100.0,100.0,58.5,71.1,96.7,62.5,61.5,54.0,74.6,63.5,54.5,17.5,21.9,2,2
7074,TX,679224,"COMFORTHOME HEALTH CARE, INC.",True,True,True,True,True,False,2.0,98.6,91.7,100.0,100.0,73.1,99.3,96.8,29.8,18.1,32.7,24.4,20.0,16.3,12.7,15.3,0,0
7075,TX,679226,ACURA HOME HEALTHCARE LLC,True,True,True,True,True,True,2.5,95.6,83.8,100.0,100.0,89.5,90.0,100.0,61.8,59.9,52.6,47.1,57.0,44.2,15.0,11.6,2,2
7076,TX,679229,"JAEG BRIGHT MEDICAL SERVICES, INC.",True,True,True,True,True,True,3.5,90.9,96.2,97.1,97.2,94.0,95.4,100.0,76.5,55.7,69.8,79.2,73.6,53.3,6.7,14.5,0,0
7077,TX,679231,BESTCARE HEALTH SERVICES INC,True,True,True,True,True,True,2.5,89.7,100.0,100.0,98.7,89.7,84.9,97.0,62.0,52.3,51.6,46.0,23.9,47.5,9.8,8.9,2,2
7078,TX,679232,HELPING HANDS HOME HEALTH CARE,True,True,True,True,False,True,1.5,90.9,96.7,100.0,100.0,55.2,90.0,100.0,46.6,44.5,51.5,44.9,49.3,44.9,16.1,8.7,2,2
7079,TX,679647,ENCOMPASS HOME HEALTH OF GEORGETOWN,True,True,True,True,True,True,2.5,98.0,99.3,100.0,99.7,86.0,82.2,98.9,59.4,50.8,66.0,54.3,52.8,45.4,17.1,9.9,2,2
7080,TX,679233,TEXAS HOME HEALTH SKILLED SERVICES,True,True,True,True,True,True,4.5,98.4,99.8,100.0,99.6,96.1,95.7,100.0,75.0,78.4,80.8,87.8,82.6,70.8,16.3,11.1,2,1
7081,TX,679236,TEXAS HOME HEALTH SKILLED SERVICES,True,True,True,True,True,True,4.0,94.9,97.5,99.8,99.2,83.4,81.2,98.3,80.0,72.3,84.3,88.3,71.9,52.1,16.7,13.7,2,2
7082,TX,679237,SOUTHERN HOME HEALTH,True,True,True,True,True,True,5.0,98.1,100.0,100.0,100.0,97.9,98.1,100.0,91.4,85.4,99.7,100.0,84.5,100.0,11.5,8.2,2,2
7083,TX,679241,VITAL POINT CORPORATION,True,True,True,True,True,True,1.5,80.2,100.0,100.0,98.8,30.3,37.6,92.0,57.5,46.3,57.7,24.4,27.1,52.4,19.3,11.2,0,0
7084,TX,679247,JOY HOME HEALTH CARE,True,True,True,True,True,True,3.5,93.1,97.1,100.0,100.0,66.9,93.1,100.0,76.7,76.4,80.8,77.9,77.7,74.6,18.0,4.1,2,2
7085,TX,679257,EXCEPTIONAL HOME HEALTH,True,True,True,True,True,True,2.0,99.1,71.8,99.1,93.0,0.9,0.9,36.0,29.3,14.8,19.6,3.0,15.8,11.3,8.2,17.0,0,0
7086,TX,679259,HOME CARE CONNECTIONS,True,True,True,True,True,True,4.5,98.2,91.0,99.7,99.1,88.5,88.3,95.8,89.3,83.3,100.0,91.4,95.0,79.0,14.6,12.7,2,2
7087,TX,679260,ACCOLADE HOME CARE,True,True,True,True,True,True,2.5,94.9,100.0,98.9,96.9,81.4,95.2,96.9,52.7,51.9,54.7,55.1,44.6,37.7,13.3,11.1,2,2
7088,TX,679269,ACP HEALTH CARE RESOURCES INC,True,True,True,True,False,True,3.5,90.1,100.0,100.0,100.0,80.1,81.2,100.0,71.9,72.0,82.9,96.4,75.8,67.1,22.5,14.0,2,2
7089,TX,679271,HEALTHWATCH PROFESSIONALS,True,True,True,True,True,True,4.5,100.0,100.0,100.0,100.0,82.4,66.7,100.0,76.7,85.4,87.7,100.0,39.3,60.1,12.5,29.7,0,0
7090,TX,679272,SEV HOME CARE INC,True,True,True,True,True,False,4.0,99.5,99.2,100.0,100.0,80.5,79.4,99.4,71.7,70.0,82.7,86.3,80.1,71.2,15.2,6.6,2,2
7091,TX,679273,"ALLIED HOME HEALTH CARE SERVICES, INC.",True,True,True,True,True,True,2.0,93.3,97.3,100.0,97.3,55.4,82.4,100.0,47.6,43.5,55.0,32.8,41.9,21.0,13.2,12.9,0,0
7092,TX,679275,JORDAN HEALTH SERVICES,True,True,True,True,True,True,2.0,80.3,94.8,93.3,84.6,36.9,45.5,96.6,66.1,48.9,71.3,65.1,32.3,46.7,16.8,13.8,2,2
7093,TX,679289,MERCY HOME HEALTH,True,True,True,True,True,False,2.0,96.0,84.8,100.0,100.0,66.1,68.2,100.0,57.3,53.7,64.9,54.4,44.8,53.3,12.5,11.4,1,1
7094,TX,679290,ALLEGIANCE HOME HEALTH SERVICES,True,True,True,True,True,True,2.0,93.8,99.5,100.0,96.2,82.9,90.4,98.8,52.3,45.5,48.2,52.3,32.7,55.4,22.2,17.5,2,2
7095,TX,679280,THOMPSON HOME HEALTH,True,True,True,True,True,True,3.5,92.6,100.0,100.0,100.0,96.8,89.7,98.0,81.4,53.5,79.2,64.1,68.6,64.9,11.0,17.2,2,2
7096,TX,679281,REHAB AT HOME HEALTHCARE SERVICES,True,True,True,True,True,True,3.5,99.0,98.8,99.8,99.8,87.9,88.3,99.5,64.0,56.9,61.7,71.6,79.5,48.5,17.0,16.5,2,2
7097,TX,679283,ANGELS CARE HOME HEALTH OF DALLAS,True,True,True,True,True,True,2.5,91.5,97.3,99.0,93.5,79.5,91.4,95.5,67.6,57.6,65.4,59.9,60.1,54.2,17.3,13.0,2,1
7098,TX,679287,EXCELLENCE HEALTH CARE INC,True,True,False,True,True,True,4.5,96.0,100.0,100.0,95.9,85.6,96.2,100.0,85.4,65.9,91.0,87.7,78.5,88.3,15.9,12.4,2,2
7099,TX,679291,HAVEN HOME HEALTH LLC,True,True,True,True,True,True,4.0,97.3,99.6,99.7,99.6,85.4,88.6,99.4,70.8,70.0,76.5,77.4,73.6,61.9,14.3,13.5,2,1
7100,TX,679292,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,True,True,True,True,True,True,3.5,95.8,99.3,99.8,99.6,81.1,76.1,98.3,75.2,62.7,80.8,79.0,73.3,68.3,14.9,18.5,2,2
7101,TX,679293,THERACARE HOME HEALTH,True,True,True,True,True,True,3.5,96.8,98.5,99.8,98.5,92.2,94.5,98.1,73.8,72.2,78.8,72.7,74.1,64.9,17.0,11.3,2,2
7102,TX,679294,ANGEL BRIGHT HOME HEALTH INC,True,True,True,True,True,True,3.5,90.9,99.3,100.0,100.0,73.2,61.0,99.8,82.0,73.0,78.0,75.2,64.0,91.2,14.1,13.9,2,2
7103,TX,679298,SAN ANTONIO HOME HEALTH CARE,True,True,True,True,True,False,1.5,88.4,94.8,98.3,94.3,57.0,67.6,97.4,58.5,44.6,58.2,54.8,53.8,37.7,16.1,12.9,2,2
7104,TX,679299,PRIMAVERA HOME HEALTH PC,True,True,False,False,False,True,2.0,82.7,92.2,99.3,100.0,76.2,81.6,99.6,58.5,57.4,86.5,66.6,33.4,63.9,18.8,13.0,2,2
7105,TX,679301,BELL TECH HOME HEALTHCARE,True,True,True,True,True,True,2.0,88.4,90.6,100.0,91.8,63.8,89.8,100.0,34.5,20.1,25.7,83.9,47.0,21.0,8.1,3.3,0,0
7106,TX,679302,ENCOMPASS HOME HEALTH OF CORPUS CHRISTI,True,True,True,True,False,True,4.0,95.1,99.5,100.0,99.8,74.4,81.2,98.7,71.1,73.0,80.5,87.1,79.5,70.8,14.3,13.6,2,2
7107,TX,679316,AMERI BLUE HEALTH CARE SERVICES LLC,True,True,True,True,True,True,3.5,78.2,100.0,100.0,100.0,67.7,67.8,100.0,84.0,63.2,72.6,78.2,65.8,63.4,16.4,13.3,0,0
7108,TX,679307,AMISTAD HOMECARE INC,True,True,True,True,True,True,2.0,89.3,94.5,99.3,95.9,45.8,70.1,95.4,61.7,54.9,48.3,50.5,58.5,33.5,14.3,20.6,2,1
7109,TX,679309,GRACE HOME HEALTH INC,True,True,True,True,True,True,4.0,94.1,100.0,99.7,99.5,81.7,89.7,99.0,76.3,74.7,86.2,83.1,82.0,64.8,17.5,11.6,2,2
7110,TX,679313,BROOKDALE HOME HEALTH HOUSTON,True,True,True,True,True,True,3.5,92.5,96.6,99.0,96.7,87.1,88.4,95.0,70.2,67.9,75.9,77.1,81.1,60.7,17.3,11.8,1,2
7111,TX,679318,BEXAR CARE HOME HEALTH INC,True,True,True,True,True,False,3.0,94.5,98.6,99.1,100.0,87.2,95.5,100.0,59.5,54.9,72.6,67.0,68.3,43.0,11.0,12.8,0,0
7112,TX,679322,AARN HEALTH SERVICES,True,True,True,True,True,True,2.5,96.1,97.2,99.5,94.1,83.1,90.1,100.0,62.2,59.6,72.7,60.5,54.3,48.4,22.1,13.3,2,2
7113,TX,679325,ACCOLADE HOME CARE,True,True,True,True,True,True,3.5,99.6,99.6,99.5,97.1,85.2,93.6,92.5,71.3,66.5,79.0,64.3,69.4,62.7,18.8,10.2,2,2
7114,TX,679327,EXPRESS NURSING,True,True,True,True,True,True,2.0,77.6,69.5,99.3,83.0,44.1,58.0,97.6,75.4,56.2,64.1,60.2,77.2,65.6,15.8,23.7,2,2
7115,TX,679329,A-CARE HOME HEALTH SERVICES,True,True,True,True,True,True,3.0,100.0,99.3,99.5,100.0,79.4,83.7,99.5,57.2,50.1,68.5,53.0,37.3,33.3,13.8,11.0,2,2
7116,TX,679332,NATIONS PIONEER HEALTH SERVICES INC,True,True,True,True,True,True,4.5,94.6,85.9,97.1,98.9,65.0,98.9,94.1,100.0,86.8,100.0,93.8,89.2,85.3,10.2,11.6,2,2
7117,TX,679334,PATHFINDER HOME HEALTH,True,True,True,True,True,True,2.0,92.3,86.1,100.0,100.0,68.2,80.7,98.9,65.0,52.6,61.1,49.9,57.7,49.5,18.4,11.0,2,1
7118,TX,679335,BEYONDFAITH HOMECARE & REHAB LLC,True,True,True,True,True,True,4.5,96.5,99.8,99.8,97.7,83.3,88.3,99.5,81.5,78.6,88.2,77.5,76.2,67.4,14.3,13.1,2,2
7119,TX,679337,GOOD HEALTH SERVICES INC,True,True,True,True,True,True,4.5,97.9,100.0,100.0,100.0,100.0,57.4,100.0,94.5,28.5,95.2,100.0,89.2,31.7,5.0,14.5,0,0
7120,TX,679340,HOME HEALTH CARE OF HUNTSVILLE,True,True,True,True,True,True,1.5,93.8,53.3,100.0,81.5,56.9,75.9,100.0,60.6,52.2,64.9,59.1,40.9,56.1,20.2,19.2,1,2
7121,TX,679367,ASC HEALTHCARE INC,True,True,True,True,True,True,2.0,96.0,97.0,98.8,100.0,60.3,65.0,100.0,45.3,49.9,38.9,47.3,31.9,33.0,12.3,10.4,0,0
7122,TX,679343,TITAN HEALTH SERVICES LLC,True,True,True,True,True,True,3.5,96.3,99.7,82.4,100.0,96.2,96.9,98.4,67.5,35.7,71.9,85.3,55.5,65.0,12.9,8.7,0,0
7123,TX,679344,ABBIE HEALTH CARE INC,True,True,True,True,True,True,2.0,92.9,97.6,100.0,100.0,48.7,54.0,97.2,49.0,49.3,61.2,57.2,39.3,37.2,18.0,9.6,2,2
7124,TX,679345,ANGELS CARE HOME HEALTH,True,True,True,True,True,True,2.0,93.5,96.5,100.0,95.0,67.7,81.5,90.3,57.4,50.5,62.1,55.4,53.3,56.1,16.6,15.8,2,2
7125,TX,679399,BASEL MISSION HOME HEALTH SERVICES LLC,True,True,True,True,True,True,2.5,89.2,98.8,100.0,97.6,22.1,25.0,89.6,74.7,59.9,72.2,75.7,35.2,53.2,16.5,14.2,0,0
7126,TX,679445,FAMILY CONNECTIONS HOME HEALTH CARE,True,True,True,True,True,True,1.5,72.7,98.2,100.0,98.2,56.5,64.2,100.0,41.5,32.9,43.1,58.0,30.4,45.1,12.4,3.6,0,0
7127,TX,679352,RELIANT HOME HEALTH,True,True,True,True,True,True,5.0,98.2,99.9,100.0,95.4,81.2,90.5,98.7,84.3,82.7,97.6,86.4,79.5,87.3,17.5,11.7,1,2
7128,TX,679357,CARTER HEALTHCARE,True,True,True,True,True,False,5.0,96.1,99.2,100.0,99.8,91.2,97.6,100.0,94.8,84.6,100.0,98.4,86.4,96.5,14.6,12.9,2,2
7129,TX,679360,COMMUNITY CONNECTION HOME HEALTH,True,True,True,True,True,True,2.0,90.6,97.9,86.7,78.1,27.6,63.3,90.7,42.6,61.4,41.7,48.4,39.5,39.2,1.2,31.2,2,2
7130,TX,679361,BLUEBONNET HOME CARE,True,True,True,True,True,True,4.0,100.0,98.7,100.0,99.4,89.4,94.2,100.0,79.9,60.6,76.6,62.1,56.6,48.6,12.4,7.2,2,2
7131,TX,679363,THE FOUR GROUP HOMECARE LLC,True,True,True,True,True,False,2.0,93.7,93.7,98.7,100.0,1.6,8.8,81.6,53.6,41.5,55.9,48.1,79.9,52.1,14.8,0.1,0,0
7132,TX,679372,CHRISTUS HOMECARE - ST MICHAEL,True,True,True,True,True,True,4.5,98.5,99.2,100.0,98.1,73.4,82.3,91.7,87.5,84.1,94.5,93.2,85.2,74.4,14.7,12.2,2,1
7133,TX,679374,BEYONDFAITH HOMECARE & REHAB LLC,True,True,True,True,True,True,4.0,99.8,99.8,100.0,100.0,72.4,77.4,100.0,76.6,64.6,80.1,80.3,74.3,79.8,13.2,12.2,2,2
7134,TX,679376,CROSSROADS IN-HOME CARE SOLUTIONS,True,True,True,True,True,True,2.0,93.0,100.0,100.0,98.6,46.4,87.1,91.7,58.0,51.0,53.0,54.7,48.3,46.3,18.6,7.9,2,2
7135,TX,679377,EXPEDIENT HOME HEALTH CARE,True,True,True,True,True,True,3.0,83.1,100.0,100.0,100.0,79.0,81.1,98.9,73.2,69.9,74.9,57.8,56.7,46.9,17.1,10.1,2,2
7136,TX,679378,CARE QUALITY OF EL PASO LLC,True,True,True,True,True,True,2.0,97.2,90.8,100.0,99.3,55.9,22.1,94.8,56.4,53.1,64.4,60.9,43.2,40.0,13.5,16.7,2,2
7137,TX,679381,DEPENDABLE HOME CARE INC,True,True,True,True,True,True,2.0,98.7,91.7,99.2,97.4,61.0,87.8,95.6,46.7,47.9,42.5,39.1,46.0,38.4,11.9,10.0,0,0
7138,TX,679382,VAMOS HOME HEALTH,True,True,True,True,True,True,3.0,91.4,100.0,98.5,92.4,66.7,81.3,100.0,67.9,55.3,62.6,48.5,45.5,47.1,9.4,12.1,0,0
7139,TX,679383,CONCHO VALLEY HOME HEALTH CARE,True,True,True,True,True,True,2.0,87.9,97.8,100.0,100.0,77.7,93.2,100.0,48.2,40.7,56.3,57.1,46.4,47.0,12.9,15.9,2,2
7140,TX,679384,INTERIM HEALTHCARE OF DALLAS,True,True,True,True,True,True,3.5,97.1,95.5,100.0,100.0,85.2,83.5,85.7,76.3,71.8,80.9,84.8,83.9,78.0,18.3,8.4,2,2
7141,TX,679386,BESTWAY HOME HEALTH CORPORATION,True,True,True,True,False,True,3.0,100.0,98.8,100.0,100.0,76.4,21.5,95.2,63.2,60.9,56.5,49.5,31.1,37.7,11.0,21.7,0,0
7142,TX,679412,KINDRED AT HOME,True,True,True,True,True,True,3.0,97.4,99.6,98.3,96.7,85.8,85.8,100.0,59.3,56.8,71.2,66.4,49.7,53.3,17.1,18.7,3,2
7143,TX,679413,SEA CREST HOME HEALTH,True,True,True,True,True,True,3.0,96.8,84.8,100.0,100.0,80.6,90.2,100.0,73.2,60.6,77.5,71.0,66.8,59.7,10.6,7.4,2,2
7144,TX,679648,"ALGEN HEALTH, LLC",True,True,True,True,True,True,3.0,98.1,100.0,100.0,97.1,73.8,84.6,100.0,68.7,42.1,56.8,61.1,50.7,50.3,13.3,1.8,2,2
7145,TX,679394,SIBLINGS HEALTHCARE SOLUTIONS LLC,True,True,True,True,True,True,2.5,91.4,98.9,100.0,100.0,30.4,70.1,100.0,66.9,65.7,58.8,67.2,55.1,47.9,20.5,12.6,0,0
7146,TX,679395,"NATIONAL NURSING & REHAB ADULT, LLC",True,True,True,True,True,True,3.0,93.7,97.8,100.0,98.3,84.7,85.9,99.2,67.0,61.8,76.8,73.8,67.1,53.6,14.0,10.8,2,2
7147,TX,747169,AXIOM HOME HEALTH INC,True,True,True,True,True,True,3.0,95.0,99.4,100.0,100.0,84.0,86.8,100.0,58.7,56.4,71.2,67.2,56.3,52.8,12.9,18.6,2,2
7148,TX,679403,HEALTH CARE DYNAMICS INC,True,True,True,True,True,True,3.5,85.5,98.6,100.0,100.0,64.9,84.1,95.5,83.9,61.1,70.5,69.3,69.7,54.8,8.8,7.1,2,2
7149,TX,679405,M & L MEDICAL SERVICES INC,True,True,True,True,True,True,2.0,86.7,99.1,100.0,100.0,50.0,83.2,97.8,44.3,34.9,54.2,60.1,59.3,45.7,11.9,2.6,0,0
7150,TX,679407,THERACARE HOME HEALTH,True,True,True,True,True,True,5.0,96.8,99.8,99.7,98.6,98.6,99.0,99.2,82.5,76.5,88.4,94.1,82.7,71.7,13.6,15.8,2,2
7151,TX,679417,TEXAS HEALTH QUEST INC,True,True,True,True,True,True,2.5,95.0,93.5,98.9,97.5,78.3,85.0,87.8,63.8,51.6,70.3,63.5,57.0,43.3,7.4,13.9,2,1
7152,TX,679422,"1 STOP HEALTH CARE SERVICES, LLC",True,True,True,True,True,True,3.5,95.5,100.0,100.0,100.0,68.2,75.5,96.1,68.5,62.7,73.0,69.3,64.9,63.0,12.3,13.5,2,2
7153,TX,679423,AQTS HOME HEALTH,True,True,True,True,True,True,2.0,96.0,93.7,96.7,98.3,73.0,81.4,97.2,55.3,48.3,61.2,58.6,40.4,48.6,18.5,12.9,1,2
7154,TX,679424,BROOKDALE HOME HEALTH SAN ANTONIO,True,True,True,True,True,True,3.0,90.7,98.2,99.7,98.3,87.2,90.3,92.5,63.6,62.5,74.3,70.6,74.4,56.1,17.5,13.2,1,2
7155,TX,679426,CRESCENT HOME HEALTH,True,True,True,False,True,True,3.0,87.0,99.0,100.0,99.0,73.6,86.5,91.4,83.9,68.6,78.1,65.5,61.4,52.0,14.7,5.8,0,0
7156,TX,679428,ENCOMPASS HOME HEALTH OF DFW,True,True,True,True,True,True,3.5,97.0,99.5,100.0,99.8,80.4,86.2,99.5,68.8,65.3,74.2,75.9,71.5,63.0,16.4,12.6,2,1
7157,TX,679429,ANGELS CARE HOME HEALTH OF SAN ANGELO,True,True,True,True,True,True,2.0,93.5,98.2,99.4,92.1,84.5,92.1,93.3,52.1,45.2,55.2,53.2,46.7,48.7,18.8,13.5,2,1
7158,TX,679444,APPLESOFT HOMECARE SVC LLC,True,True,True,True,True,True,5.0,100.0,100.0,100.0,99.6,92.4,93.6,100.0,84.6,89.9,88.3,98.7,87.8,84.9,22.7,6.7,0,0
7159,TX,679431,INFINITE CARE HOME HEALTH INC,True,True,True,True,True,True,3.5,98.5,98.5,99.1,94.2,85.3,91.9,100.0,68.1,70.7,78.3,48.9,40.4,58.0,10.6,12.0,2,2
7160,TX,679432,ENCOMPASS HOME HEALTH OF EAST TEXAS,True,True,True,True,True,False,4.0,98.6,98.4,100.0,99.8,70.4,77.4,98.2,85.9,76.2,82.0,78.8,79.8,69.6,18.2,11.6,2,1
7161,TX,679436,SUNRISE HEALTH CARE SERVICES LTD,True,True,True,True,True,True,5.0,100.0,100.0,100.0,100.0,45.7,57.8,99.2,100.0,100.0,100.0,98.0,100.0,94.0,13.1,9.2,0,0
7162,TX,679438,CHRISTIAN QUALITY HOME HEALTH CARE INC,True,True,True,True,True,True,2.5,94.3,98.7,99.4,98.7,74.6,81.0,99.0,62.4,51.8,69.6,62.9,52.8,46.9,14.3,6.9,2,2
7163,TX,679442,AFFINITY HOME HEALTH CARE,True,True,True,True,True,True,2.5,99.3,100.0,100.0,97.3,77.1,83.0,100.0,36.9,25.3,35.8,20.9,19.2,29.9,21.1,4.8,2,2
7164,TX,679443,TILTON HEALTHCARE INC,True,True,True,True,True,True,2.5,95.0,96.4,99.1,95.8,24.7,32.5,96.5,61.3,28.3,76.3,52.3,46.3,62.1,12.2,20.0,0,0
7165,TX,679451,A & C HEALTH SERVICES,True,True,True,True,True,True,2.0,100.0,100.0,100.0,100.0,5.6,17.1,100.0,40.0,26.8,20.7,9.7,1.6,6.2,19.1,18.0,0,0
7166,TX,679454,ALL ABOUT HOME CARE INC,True,True,True,True,True,True,3.5,100.0,100.0,100.0,99.6,57.6,72.7,99.1,66.3,62.8,83.2,78.6,62.5,52.3,17.2,11.9,0,0
7167,TX,679456,C N E HOME HEALTH SERVICES INC,True,True,True,True,True,True,1.5,82.3,97.0,100.0,100.0,55.2,82.7,92.6,54.8,43.5,42.0,35.0,33.1,44.9,22.2,19.7,2,2
7168,TX,679459,VITALCARE HEALTH SERVICES,True,True,True,True,True,True,3.0,95.7,100.0,100.0,100.0,40.8,92.8,100.0,69.1,64.6,65.9,79.2,66.5,36.9,26.5,6.7,0,0
7169,TX,679461,SHINING NIGHTINGALE HEALTH CARE,True,True,True,True,True,True,3.5,97.3,98.4,95.8,99.5,47.1,86.7,98.7,75.7,89.2,79.9,71.4,59.0,74.4,13.0,12.3,2,2
7170,TX,679462,TOTAL HOME HEALTH BEAUMONT,True,True,True,True,True,True,4.5,98.5,99.4,99.6,99.4,72.7,77.5,98.5,83.6,74.8,95.2,85.9,78.5,56.3,14.8,12.7,2,2
7171,TX,679465,PALM VALLEY HEALTH CARE II,True,True,True,True,True,True,3.5,95.8,98.8,97.1,94.3,94.2,95.8,74.9,68.8,59.9,83.0,74.5,65.2,62.5,15.8,4.6,2,2
7172,TX,679466,ANGELS OF MERCY HOME HEALTH LLC,True,True,True,True,True,True,2.0,86.5,98.7,100.0,100.0,71.1,52.0,100.0,37.6,46.5,38.6,22.6,32.8,16.1,15.6,8.4,0,0
7173,TX,679470,OUR ANGEL HOME HEALTH,True,True,True,True,True,True,2.5,93.6,99.1,99.8,99.8,81.6,85.6,100.0,59.6,70.3,65.3,71.9,37.5,49.3,15.8,8.1,2,2
7174,TX,679471,SAN MARTIN NURSING SERVICES LLC,True,True,True,True,True,True,4.0,98.7,98.7,100.0,100.0,100.0,100.0,100.0,73.3,64.0,86.1,88.6,88.5,63.0,13.8,17.4,0,0
7175,TX,679473,US HOME HEALTH CARE INC,True,True,True,True,True,True,3.5,93.4,100.0,100.0,100.0,56.9,92.8,100.0,51.9,55.8,68.3,93.4,90.6,29.0,11.5,15.0,0,0
7176,TX,679474,GILEAD HOME HEALTH,True,True,True,True,True,True,4.5,97.2,99.2,100.0,99.5,91.9,94.6,100.0,80.9,76.6,84.2,92.4,83.7,69.5,13.0,13.0,2,2
